StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q37,Q67,Q73,Q68,Q38,Q33,Q34,Q21_1,Q21_2,Q21_3,Q21_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q57_6,Q30,Q32,Q34,Q36,Q36,workerId,condition,sales,salessubjpron,salesobjpron,salesposspron,salessubjproncapit
2022-03-16 08:34:30,2022-03-16 08:38:36,0,68.12.64.81,100,245,1,2022-03-16 08:38:37,R_3JsVKxQvunKBysw,,,,,35.483001708984375,-97.5363006591796875,anonymous,EN,A15T9IZ0RSC36J,"In 2021, my company gave out very low raises and justified it due to the pandemic. Then inflation took off. Of my department, four of us were not being compensated fairly, and we were each trying to get fairer pay.",,"Mostly, people concealed information from each other. Two people ultimately left for other jobs and I presented information to my boss showing why I should be compensated higher in my current on.",2,3,1,5,5,6,6,1,2,1,1,1,2,36,1,1,4,,A15T9IZ0RSC36J,competitive,Jennifer,she,her,her,She
2022-03-16 08:35:01,2022-03-16 08:38:49,0,107.77.203.112,100,227,1,2022-03-16 08:38:49,R_3hnfkByBSNoJASM,,,,,39.2908935546875,-76.60959625244140625,anonymous,EN,A2W4UHVYV787KP,It has been longer than the past year or two due to the pandemic.  I was in a leadership development program at my work and we had to work as a team to create a tower out of spaghetti noodles.  There was a lot of ruthlessness between the teams in creating these towers and figuring out how to game the system/rules to win.,,"Talking badly about other groups, looking at what others were doing to ""steal"" ideas.",4,5,1,5,5,5,6,1,3,1,2,1,2,39,2,1,6,,A2W4UHVYV787KP,competitive,Andrew,he,him,his,He
2022-03-16 08:34:25,2022-03-16 08:38:53,0,24.236.102.168,100,267,1,2022-03-16 08:38:53,R_6lCHvuVg8JaJWAV,,,,,42.64019775390625,-85.29730224609375,anonymous,EN,A1AFPXC0FVLK44,,"Our town was flooding and people just kept showing up to help set sand bags.  Nobody was paid, we all just had a common desire to save our little town.","We all filled and set sand bags in anticipation of a flood.  Sure enough, the river rose and we were able to curb the waters.",3,1,2,3,3,4,7,1,1,1,1,1,2,52,2,1,4,,A1AFPXC0FVLK44,cooperative,Andrew,he,him,his,He
2022-03-16 08:30:44,2022-03-16 08:39:00,0,68.61.37.141,100,495,1,2022-03-16 08:39:00,R_CmrqrXThivdWad3,,,,,43.02130126953125,-85.6063995361328125,anonymous,EN,A16PEJ305VDEDN,,"A few weeks ago, we received a large shipment of IV bags at work. We had to individually bag them into counts of 5, and the shipment we got included around 1000 IV bags. This was a huge task and many of my other coworkers banded together to help. ","My coworkers put their own work aside to help me in completing a large task of bagging up all of the IV bags. ",1,1,2,4,3,4,6,1,2,1,1,1,2,29,2,1,3,,A16PEJ305VDEDN,cooperative,Andrew,he,him,his,He
2022-03-16 08:32:52,2022-03-16 08:39:02,0,216.74.236.26,100,369,1,2022-03-16 08:39:02,R_2ScYRvifce7ZYsm,,,,,29.6277008056640625,-95.57900238037109375,anonymous,EN,AI2OD4WPORUCJ,,"Last week we had my wife birthday party at her mom's house. Her mom and I went to the grocery and buy food and crawfish, then we came home to prepare it. I helped her wash the crawfish while she cook it. My sister and brother in law, even though they live an hour and a half away, came earlier to help us cook and prepare dinner as well. And our cousin helped us get a cake for my wife.",Everyone came together to work on different tasks to prepare the best birthday dinner for my wife.,1,1,2,5,5,4,7,3,4,2,1,1,2,31,1,4,6,,AI2OD4WPORUCJ,cooperative,Jennifer,she,her,her,She
2022-03-16 08:31:58,2022-03-16 08:39:13,0,138.43.63.14,100,435,1,2022-03-16 08:39:14,R_3IW9Kgrt336j2xd,,,,,42.46429443359375,-84.42099761962890625,anonymous,EN,A3QX16FU887N2Q,"At work we do themed promotions to get us to cross-sell items to our clients. These promotions often can earn bonus and help our sales for career promotions. ",,"Some people cross sell just to cross sell and it might not fit the clients needs. Some people will steal cross sell situations. Others inflate numbers. ",1,3,1,5,5,5,7,1,2,1,1,1,2,34,2,1,4,,A3QX16FU887N2Q,competitive,Jennifer,she,her,her,She
2022-03-16 08:27:24,2022-03-16 08:40:00,0,164.76.109.99,100,756,1,2022-03-16 08:40:01,R_2rGEwjwaeq01ck8,,,,,42.2313995361328125,-83.6343994140625,anonymous,EN,A3TBR9GIXU42DM,"A mobile RPG I play, Eternium, has seasonal events with leaderboards, rewards according to how you're ranked, and all the rest. Though players don't interact directly in the game (it's mostly single-player), they can view the leaderboards and see everyone's rank, levels progressed (both ""character level"" and different levels of the game cleared), and seasonal events achieved.",,"Many people go to great lengths to progress as far as they can, as quickly as they can, using game mechanics in ways that aren't intended and even spending a great deal of real-life money on in-game tools. ""Trial levels"" (temporary arenas that only exist for the duration of the event) give the highest rankings for seasonal events, so one player attracted a lot of attention when he achieved a very high rank despite clearing only 10 of them - instead, he'd been abusing various mechanics to collect huge amounts of experience points in the game's story mode.",1,5,1,2,1,3,7,2,2,2,1,1,2,30,1,1,5,"I struggled to come up with a real-life competitive situation I've been in recently - beyond a friendly game of cornhole with my wife's family, which certainly didn't match the survey's description of a cutthroat situation where it's every man for himself - which is why I ended up having to go with a video game.",A3TBR9GIXU42DM,competitive,Andrew,he,him,his,He
2022-03-16 08:31:41,2022-03-16 08:40:28,0,208.218.228.103,100,527,1,2022-03-16 08:40:28,R_1OZuwf5kAp4Ylyk,,,,,40.5175018310546875,-74.39910125732421875,anonymous,EN,A1PF1T680LSXQ5,,Once upon a time my office to contain a show. A that time to participate the event me and my friend. So that time many difficult situation to handle. That time some process to go long time.  Some decision to finish selfish. But that event to finish positive.,My coworker and also my best friend. My friend to take the decision to selfish. That is not changeable. That is natural.,3,2,1,6,2,3,3,5,5,4,5,4,2,41,1,1,4,,A1PF1T680LSXQ5,cooperative,Andrew,he,him,his,He
2022-03-16 08:32:38,2022-03-16 08:41:18,0,204.106.243.247,100,519,1,2022-03-16 08:41:18,R_3hF54eB8Z7doiIx,,,,,41.7393951416015625,-84.72679901123046875,anonymous,EN,A1Q7Z4ONZMOODU,My boss is always pitting myself and another girl within the organizations against each other. It makes me not trust the other girl or myself.,,"Nicole is always trying to one up me, make herself seem better in the eyes of my boss. I find the whole thing annoying, and this situation makes me back down and do my own thing, focus on my own work.",2,3,1,5,5,3,6,1,1,1,1,2,2,31,2,1,4,,A1Q7Z4ONZMOODU,competitive,Andrew,he,him,his,He
2022-03-16 08:38:52,2022-03-16 08:41:43,0,128.61.51.74,100,171,1,2022-03-16 08:41:43,R_2dSbcEl05mcjEKl,,,,,33.7837982177734375,-84.44550323486328125,anonymous,EN,A2R869OMW2FV6H,,"This situation was when I was leading a group project in college. We were designing a drone, and we were always in the workshop building the drone together. We all had roles and were helping each other out constantly.",One thing was being able to know what person should do what tasks. Everyone had different skills and backgrounds. Another was having a good leader that allowed people to focus on their tasks.,2,1,2,5,2,5,5,2,3,2,1,2,2,19,1,4,3,,A2R869OMW2FV6H,cooperative,Jennifer,she,her,her,She
2022-03-16 08:34:49,2022-03-16 08:41:45,0,76.0.29.135,100,416,1,2022-03-16 08:41:46,R_1pEVUm1VcG5Wpn5,,,,,38.577301025390625,-92.24430084228515625,anonymous,EN,A33RI08QRVG5Q0,,A remember when our program decided to go to a different data system for our local agencies to use to certify participants for the program. It was a very big deal and took years of planning and many months to implement state wide. Cooperation was needed and obtained. It was very successful!,They accepted the decision and worked to make it happen. It wasn't easy but it was accomplished on time.,5,1,2,3,3,5,6,1,1,1,1,1,2,68,1,1,5,,A33RI08QRVG5Q0,cooperative,Andrew,he,him,his,He
2022-03-16 08:19:27,2022-03-16 08:41:59,0,202.182.64.107,100,1352,1,2022-03-16 08:42:00,R_vCapEByyZEFMKGZ,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,A28QARNNIBI1YP,"Life like a race, every play their role, every one running for their own growth, not for others or any group /  community. Here mostly a selfishness is rising. Overtake others in this race.",,"In a financial life, there are the people competitive in their role, perform best with others then only can rise.",4,5,1,7,5,6,7,4,4,5,4,5,2,32,1,2,5,good,A28QARNNIBI1YP,competitive,Andrew,he,him,his,He
2022-03-16 08:34:08,2022-03-16 08:42:04,0,97.104.60.191,100,475,1,2022-03-16 08:42:04,R_2WUwtn3CWGcEC8g,,,,,28.9452972412109375,-81.29889678955078125,anonymous,EN,A249M2F9FFNIK2,,We sold our home and purchased a new home in the first year of the pandemic.  Preparing our old house for sale took a large effort from everyone in the family.  The challenges were greater and the stress higher simply by undertaking this change during the pandemic.,"Everyone contributed in preparing the house for sale (cleaning, painting, etc.).  We all reduced our spending to prepare for the costs associated with moving (beyond purchasing our new home).  We all contributed in paying the associated costs of moving, and furnishing a new home.  We all contributed in the physical moving from one house to another.  We were all conscious of needing to be more patient with one another, both due to the stress of moving, and the existing stress of living during the pandemic.",3,1,2,2,3,6,7,1,2,1,1,1,2,46,1,1,4,,A249M2F9FFNIK2,cooperative,Jennifer,she,her,her,She
2022-03-16 08:38:19,2022-03-16 08:42:05,0,24.96.203.202,100,225,1,2022-03-16 08:42:05,R_2xLuhBGK1kVTBXA,,,,,27.8401947021484375,-82.64929962158203125,anonymous,EN,AY4LR4O9XWY56,,An event I participated in that felt cooperative was when a friend had a back injury.  Our group all joined together to help her during the injury and after she had surgery.,"People took ownership of the situation and banded together to help cook, clean, take care of her kids, etc.  We all dropped everything we were doing and helped her.",3,1,2,2,4,5,7,1,1,1,1,1,2,40,2,1,4,,AY4LR4O9XWY56,cooperative,Andrew,he,him,his,He
2022-03-16 08:35:43,2022-03-16 08:43:15,0,72.201.228.168,100,452,1,2022-03-16 08:43:15,R_QoKlo0rnsQoU3aV,,,,,33.3383026123046875,-111.9250030517578125,anonymous,EN,A260WXX7ZUA8WD,"In my present job there are a lot of us that do the same task and we are always rated on productivity. The items we're assigned to work with are a large variety of choices. There is always fierce competition to get those ""preferred"" items that are easiest to work with.",,People will often steal items or pick them off and add them to their pile if they see something desirable even though we are explicitly told not to do that. They will often cultivate relationships with other coworkers who see the items first and can separate out the good ones and sneak them to them.,1,4,1,5,3,5,5,2,2,1,1,1,2,53,2,1,4,none,A260WXX7ZUA8WD,competitive,Jennifer,she,her,her,She
2022-03-16 08:36:54,2022-03-16 08:43:25,0,108.48.195.80,100,390,1,2022-03-16 08:43:25,R_3nVP7euWOyX8Er2,,,,,38.7592010498046875,-76.98580169677734375,anonymous,EN,A3S67QA0SQVPUJ,,"Last year, I was on a team with other people in my organization.  Our task was to choose new software packages for our organization.  The software we had been using hadn't was antiquated. ","Everyone was very receptive to other people's opinions.  Everyone had some influence on the ultimate decision that we made. ",2,1,2,4,3,3,7,3,3,2,2,2,2,39,1,2,4,,A3S67QA0SQVPUJ,cooperative,Andrew,he,him,his,He
2022-03-16 08:42:02,2022-03-16 08:43:52,0,208.218.230.241,100,110,1,2022-03-16 08:43:53,R_3Pnxwg34FDhxtE6,,,,,40.5175018310546875,-74.39910125732421875,anonymous,EN,A62JBLMW64XCG,"The survey is very told of the exciting,",,The survey is very kno2wledge improvement,4,5,3,6,7,5,7,5,4,5,4,3,2,37,1,1,3,The survey is very interesting,A62JBLMW64XCG,competitive,Jennifer,she,her,her,She
2022-03-16 08:40:29,2022-03-16 08:43:57,0,136.62.183.46,100,207,1,2022-03-16 08:43:57,R_2rgUq8HTLQ24huF,,,,,30.30230712890625,-97.69139862060546875,anonymous,EN,A3IYQ8GR8C7AZ4,,"At a friend's birthday party a few months ago, we played a cooperative game. We all had to work together to find the bad person in our group and defeat them to win the game. ","We discussed what special abilities our characters had and what moves we could make before actually moving. We tried to share abilities as best as possible. ",1,1,2,3,3,5,6,3,3,1,1,1,2,29,2,1,5,,A3IYQ8GR8C7AZ4,cooperative,Andrew,he,him,his,He
2022-03-16 08:36:33,2022-03-16 08:44:22,0,172.77.143.130,100,468,1,2022-03-16 08:44:22,R_2QAPUlofeKcFwFy,,,,,40.5897979736328125,-81.1970977783203125,anonymous,EN,A1SFULX9H9EDZ9,"A really competitive situation that I've found myself in was in high school a few years ago. I was up for a cum laude position and I found out that I had to do slightly better than another person to get the spot. I put everything that I could into my academics that semester and I did eventually get the spot. I felt bad for the person I pushed out of the position, but I knew that I really wanted it.",,"We both did everything we could to ace our classes. We didn't actively fight against each other, but we did everything we could to beat each other to the spot.",4,4,1,3,5,4,4,2,2,1,1,1,2,21,2,1,3,,A1SFULX9H9EDZ9,competitive,Jennifer,she,her,her,She
2022-03-16 08:33:49,2022-03-16 08:44:34,0,142.129.124.193,100,645,1,2022-03-16 08:44:34,R_3lExZ7B9b9OAKWO,,,,,34.090301513671875,-118.37490081787109375,anonymous,EN,A1I6LWJWGKXOUU,,"I have been retired for almost 20 years, and trying to think in the spirit of your question, I find that I must go back to when I was employed and people were paid to cooperate and trust each other, and there were personal economic consequences for not behaving in that team oriented way.","In order to complete software projects, people of various personalities and opinions were required to put aside anything that might interfere with the corporate goal, and if friction occurred they would submit to a managerial structure to smooth the differences and define what goals must be worked on in unity - corporate unity, HR unity, profit oriented unity.",5,3,2,3,2,3,7,1,1,1,1,1,2,68,1,1,4,you've scratched the surface of a very significant human dynamic - especially where profits are concerned.,A1I6LWJWGKXOUU,cooperative,Andrew,he,him,his,He
2022-03-16 08:35:35,2022-03-16 08:46:15,0,100.16.47.91,100,640,1,2022-03-16 08:46:16,R_3y2jYtrRqL5Lntn,,,,,39.537200927734375,-76.36049652099609375,anonymous,EN,A3KPGKD7F1O18I,"I recently played in a slot tournament at the casino.  Everyone was very friendly when we first got there but when the contest started people were very determined to do all that they could to be better than the others.  They certainly would have taken any advantage they could that would help them win no matter how it affected the other players.  ",,"To be competitive the other players made sure they had space to move even if it meant invading your neighbors space and they were just generally rude and pushy and not very friendly. ",2,4,1,2,2,6,7,1,2,1,2,1,2,55,2,1,4,,A3KPGKD7F1O18I,competitive,Andrew,he,him,his,He
2022-03-16 08:35:25,2022-03-16 08:47:24,0,73.130.19.95,100,719,1,2022-03-16 08:47:24,R_2tLTdC7BBbNVkFM,,,,,40.3101959228515625,-76.0388031005859375,anonymous,EN,A1SPIAJZORHFT0,,We were in a bit of a time crunch at work. We had a lot of orders to get done in a short period of time. We took a minute to regroup and came together and helped each other get it done.,They helped in areas that were not their responsibility and stayed later than they had to.,2,1,2,2,4,6,6,2,3,2,2,2,2,35,1,1,4,,A1SPIAJZORHFT0,cooperative,Jennifer,she,her,her,She
2022-03-16 08:35:48,2022-03-16 08:47:43,0,73.28.182.14,100,715,1,2022-03-16 08:47:44,R_2PBFze0vpPvehXZ,,,,,27.467193603515625,-81.46179962158203125,anonymous,EN,AEQT4MJIZFCZ4,,"The Irma hurricane. I had just moved to this duplex 3 months prior. On the day of the night Irma hit, my son and his family moved into the unit attached to mine. While they were moving things in, I watched the children, made 4 gallons of coffee to be used as ice coffee later (in case of power outage, which did indeed ensure for 18 days).  After moving all of their things in, we worked together to secure the windows, parking our cars in front of kids windows in case of flying debris. We bought tons of bottled water and dry foods. We sat together while the storm beared down upon us, the kids all fast asleep in their beds. The following morning, my son drove back to his old place and loaded the huge swingset onto the trailer and brought here, we had two 50 gallon plastic drums filled with well water as well as hurrican waters. The children played on the swingset, had water gun fights. We sat and sipped on our ice coffee, *had been put in freezer the night before*. We all worked together for the next 18 days without electricity, which meant no working well.","My son and I kept tiolets flushed by scooping water from one of the barrels of water. My son bar b q foods for us for lunch and dinner, and once the milk had become too warm to consume, he made eggs and pancakes on the grill for breakfast. My daughter in-law really did not contribute except to complain, lol",4,1,2,6,5,3,5,1,1,1,1,1,2,60,2,1,3,,AEQT4MJIZFCZ4,cooperative,Andrew,he,him,his,He
2022-03-16 08:28:51,2022-03-16 08:47:52,0,173.66.18.28,100,1141,1,2022-03-16 08:47:52,R_1drVMvKODC5J315,,,,,38.84759521484375,-77.32810211181640625,anonymous,EN,A2T6EBB0Z6TQZS,I felt the situation was getting too competitive and decided I didn't want to contribute to the animosity that was growing among the group. A few people ended up behaving in a very unprofessional manner,,The main problem was that some participants didn't want to consider the results of their actions and how they would make others react. They ignored the warning signs and our efforts were nearly wasted due to a lack of cooperation.,2,3,1,5,5,6,4,3,2,3,2,2,2,51,2,4,4,,A2T6EBB0Z6TQZS,competitive,Jennifer,she,her,her,She
2022-03-16 08:43:41,2022-03-16 08:48:32,0,72.51.242.187,100,290,1,2022-03-16 08:48:32,R_5bu0iCuzoeipz7r,,,,,29.140899658203125,-95.6735992431640625,anonymous,EN,A78VZY498TR6K,,A situation in which everyone was cooperative was a last minute birthday party for my daughter and my niece. We decided to have one party for them together since we found out my niece would be in town and her and my daughter's birthdays are close together.,"Everyone pulled together to make sure we had a cake, some decorations, and each girl had gifts at the last minute.",2,2,2,5,4,6,6,4,4,4,4,4,2,41,2,1,4,,A78VZY498TR6K,cooperative,Andrew,he,him,his,He
2022-03-16 08:44:01,2022-03-16 08:49:02,0,108.197.164.71,100,301,1,2022-03-16 08:49:02,R_9nW2FRFio0vOmrL,,,,,41.9777984619140625,-88.2017974853515625,anonymous,EN,ABRHG9CF051DW,,A business partner had a security incident.  We worked as a team to recover without compromising data.,People worked overtime and did additional work to ensure everything functioning as required.,1,1,2,2,2,6,6,1,3,1,1,1,2,62,1,1,4,,ABRHG9CF051DW,cooperative,Jennifer,she,her,her,She
2022-03-16 08:43:24,2022-03-16 08:49:19,0,75.113.91.6,100,355,1,2022-03-16 08:49:19,R_31zRzZi2KtLJteN,,,,,35.3878021240234375,-118.936004638671875,anonymous,EN,A2Z03W0OORZLU8,"During the last opening of a project manager position, a lot of people in my same job group type decided to go for the position. Because it was a substantial raise and the next step up for our position, everyone was competing for the position that doesn't typically open up too often. ",,"People were being nice to each other's faces, but doing everything they could to down talk the others in the group to leadership or set them up to look bad during the course of their work. What we all didn't know was the position was basically already promised to someone, so everyone that acted terribly ended up doing it for nothing. ",3,3,1,5,6,5,4,1,1,1,1,1,2,38,2,1,4,,A2Z03W0OORZLU8,competitive,Jennifer,she,her,her,She
2022-03-16 08:43:24,2022-03-16 08:49:20,0,68.49.73.67,100,356,1,2022-03-16 08:49:20,R_2xyEmJb0zapGRJN,,,,,42.6584014892578125,-83.23639678955078125,anonymous,EN,A3Q7DITNWEO0N,,"I'm very cooperative when I play with my daughter. We were stringing beads yesterday and working together in harmony. ","We handed the beads back and forth. I helped my daughter when she needed help, but allowed her to try first and do it herself if she could. ",1,1,2,3,3,5,5,1,1,1,1,1,2,28,2,1,4,,A3Q7DITNWEO0N,cooperative,Andrew,he,him,his,He
2022-03-16 08:40:00,2022-03-16 08:49:24,0,131.247.18.162,100,563,1,2022-03-16 08:49:24,R_1mnkoD1aLDQd5a7,,,,,28.3887939453125,-80.7301025390625,anonymous,EN,A1UWR0G8JWVR91,"At work and I was working on a project with some teammates. It was sort of like a contest because the ones with the highest points would win a day off from work with pay.  I thought everyone was playing fair, but come to find out not everyone was.",,"In order to finish the project that each team had you had certain pieces of merchandise to use. Some of the other team was hiding things that we needed and we thought we were just out of the merchandise. It wasn't very nice, but we did the best we could on the project.",4,5,1,2,2,6,6,2,3,1,1,1,2,62,2,1,3,,A1UWR0G8JWVR91,competitive,Andrew,he,him,his,He
2022-03-16 08:42:58,2022-03-16 08:49:31,0,71.224.74.188,100,393,1,2022-03-16 08:49:32,R_2zuuhAFJ7lvnZWS,,,,,40.267303466796875,-74.948699951171875,anonymous,EN,A6JTBYCI46ROJ,"My fantasy football playoffs last year was very competitive with collusion and borderline cheating going on ",,"People set alarms for free agents and picked up players to protect other people in league ",2,4,1,6,6,2,2,3,3,2,2,2,2,29,1,1,4,n/a,A6JTBYCI46ROJ,competitive,Andrew,he,him,his,He
2022-03-16 08:44:44,2022-03-16 08:49:41,0,47.41.106.31,100,297,1,2022-03-16 08:49:41,R_3fSFnGzXDbxx78h,,,,,44.04840087890625,-92.4947967529296875,anonymous,EN,A1HNNX44U3OF0X,,Parents came together to throw a huge senior party for our seniors. It was a held at our high school.,We did fundraising together. We decorated and had games and prizes.,3,1,2,4,3,5,5,1,1,1,1,1,2,50,2,1,4,,A1HNNX44U3OF0X,cooperative,Jennifer,she,her,her,She
2022-03-16 08:36:47,2022-03-16 08:49:48,0,136.53.97.38,100,781,1,2022-03-16 08:49:49,R_DbCN1ttTyMwjuPT,,,,,34.744598388671875,-86.6714019775390625,anonymous,EN,A1J4N2SE30LCUH,"My neighbor and I both have acreage where we board horses for other people.  I have been doing this for over 20 years, and he just started last year.  In an effort to do better than me, he has built new buildings, erected new fences and instituted more marketing techniques to draw business away from me.  Although, we get along very well, we both know he has become very competitive about this situation.  I am hoping that things will settle down before this turns into a bad situation between our two families.",,"He has made some changes specifically to look better than what I have at my facility.  He has talked to people and let them know that he will provide more and better services than what I have historically provided.  His actions are not necessarily wrong, but he is going about it in the wrong way.",2,5,1,3,4,5,6,3,1,1,1,1,2,74,1,1,6,,A1J4N2SE30LCUH,competitive,Jennifer,she,her,her,She
2022-03-16 08:32:10,2022-03-16 08:49:54,0,108.52.56.183,100,1063,1,2022-03-16 08:49:54,R_1Dv7zOLbYWlkZHi,,,,,40.3800048828125,-75.27179718017578125,anonymous,EN,A2GL0TVU3U5ZBG,,"I helped plan a party for someone during Covid. There were lots of extra details to work through due to the pandemic. We needed to figure out how to serve the food, beverages, etc.","They cooperated with participating in the party outdoors. They helped prepare food ahead of time, placing items in single serve containers. One of the people wrapped the utensils in napkins to avoid people touching other people’s utensils. Everyone involved figured out ways to make the party classy and fun despite the restrictions.",2,1,2,3,3,4,5,2,3,1,1,1,2,53,2,6,2,,A2GL0TVU3U5ZBG,cooperative,Andrew,he,him,his,He
2022-03-16 08:44:45,2022-03-16 08:49:58,0,64.130.179.116,100,313,1,2022-03-16 08:49:59,R_bEhLFotbCPkd6IV,,,,,36.9904022216796875,-85.92389678955078125,anonymous,EN,A1EQ60VAICF0S7,I am involved in a walking group at my workplace. We are in teams and the teams compete against one another through the course of the semester. The team with the highest step count at the end of the semester wins.,,"While we are all being civil, the stakes are somewhat high. In addition to bragging rights, our employer is giving $200 to each participant of the winning team. The competitive aspect is that we get to see each team's progress each week, which has created some controversy and some claims of cheating.",1,2,1,4,4,5,3,1,2,1,1,1,2,40,1,1,6,,A1EQ60VAICF0S7,competitive,Jennifer,she,her,her,She
2022-03-16 08:39:51,2022-03-16 08:50:22,0,198.16.31.123,100,631,1,2022-03-16 08:50:22,R_DeO8MjQtSFvzIRP,,,,,25.9333953857421875,-81.6894989013671875,anonymous,EN,A1SYZWSIIYN6SM,I was competing for a one time bonus at my job. It was between the producers of the insurance agency. Whoever could bring in more new business in a month would get the bonus.,,I had one coworker steal a customer of mine which I thought was pretty low. People got pretty nasty and backstabbing. People even spread lies about each other. I didn't know who to trust.,4,5,1,6,6,2,2,1,1,1,1,1,2,60,2,1,4,,A1SYZWSIIYN6SM,competitive,Andrew,he,him,his,He
2022-03-16 08:41:16,2022-03-16 08:51:18,0,76.17.21.172,100,601,1,2022-03-16 08:51:18,R_1cYD0o3NhiqlSZp,,,,,33.6139068603515625,-84.06569671630859375,anonymous,EN,A3PUS764NDKP1Z,"The most competitive situation was a conversation with several people in a bar regarding religion. There was one individual that was completely off centered. So, I had to seemingly lose the debate to have him become receptive then make my point",,I had to present a postion of weakness to set up leverage.,1,5,1,5,5,5,6,4,4,3,2,3,2,43,1,2,4,,A3PUS764NDKP1Z,competitive,Jennifer,she,her,her,She
2022-03-16 08:41:38,2022-03-16 08:51:20,0,72.179.176.18,100,582,1,2022-03-16 08:51:21,R_1FErkd6DeVM5dBj,,,,,29.5652008056640625,-98.614501953125,anonymous,EN,A344L1A6OU5L0M,,"A situation of the most cooperative in the past year or two, it brought out the best in people. Everyone working a common goal to help each other with compassion and in harmony.","Towards a common goal everyone working with cooperative behaviour. The behaviours are when you are looking for some advice,  other person support and encourage you to breakthrough the difficulties. ",2,5,2,3,5,5,7,1,1,1,1,1,2,39,2,4,6,,A344L1A6OU5L0M,cooperative,Andrew,he,him,his,He
2022-03-16 08:41:12,2022-03-16 08:51:45,0,140.182.103.147,100,632,1,2022-03-16 08:51:45,R_bgciXogs8dVu5Tb,,,,,39.1396942138671875,-86.51409912109375,anonymous,EN,A21OF1RLY7KCL8,"About three years ago, I was able to apply for a promotion at work, but there were two or three other candidates in my office who were also applying. We were all qualified for the job, so it was a pretty stressful time. I ended up getting the promotion, but it wasn't at all a certainty. I knew other people were doing everything they could to be considered the best fit.",,"I know that one of the candidates for the job was speaking with our boss, and I think they were getting some help on their resume. Another candidate started acting a lot more sociable and seemed nicer than usual. ",4,5,1,3,2,4,6,3,3,1,2,2,2,36,1,1,4,None,A21OF1RLY7KCL8,competitive,Jennifer,she,her,her,She
2022-03-16 08:38:30,2022-03-16 08:52:08,0,75.71.214.23,100,817,1,2022-03-16 08:52:08,R_2azBXVGxLqTjoL0,,,,,39.82940673828125,-104.9095001220703125,anonymous,EN,A3KNO82DZ519HG,"OUR COMPANY WAS PREPARING A PROPOSAL TO REPRESENT A COMPANY AS THE SALES AGENT FOR A NEW DEVELOPMENT. THIS DEVELOPMENT WAS A LARGE PROJECT. WINNING THE JOB WOULD MEAN SIGNIFICANT REVENUES TO OUR COMPANY. WE ARE PRIVATELY OWNED AND THE OWNER PICKED A GROUP TO PREPARE THE PROPOSAL. THERE WAS A TEAM OF THREE. ONE OF THE MEMBERS HAD COMPETED WITH ME OVER THE YEARS FOR TOP SALES AGENT. SHE WAS APPOINTED AS LEADER OF THE GROUP BY THE OWNER. SHE DID NOT ALLOW ME TO WORK ON IMPORTANT PARTS OF THE PROPOSAL. SHE DID EVERYTHING POSSIBLE TO PUT HERSELF IN THE LEAD POSITION AND BE THE VISIBLE LEADER TO THE OWNER. I WAS TOTALLY PUSHED TO THE BACK. WE FINISHED THE PROPOSAL AND THE LEADER DECIDED TO PRESENT THE PROPOSAL WITHOUT THE OTHER TWO, INCLUDING ME, MEMBERS PRESENT. THE PROPOSAL WAS WELL DONE AND WE DID GET THE JOB. I WAS GIVEN NO CREDIT AND WAS VERY FRUSTRATED AND DISCOURAGED.",,THE PERSON WHO WAS APPOINTED AS THE LEADER WAS A MAJOR COMPETITIOR FOR TOP SALESPERSON EVERY QUARTER. WE HAD BOTH COMPETED FOR THIS AWARD FOR YEARS AND WE BOTH WERE VRY COMPEITIVE.,3,5,1,6,6,4,4,2,1,1,1,1,2,54,2,1,4,NO ISSUES ALL WORKED FINE,A3KNO82DZ519HG,competitive,Jennifer,she,her,her,She
2022-03-16 08:47:00,2022-03-16 08:52:17,0,24.153.122.169,100,317,1,2022-03-16 08:52:17,R_3KIJPnFv2f2PLFn,,,,,39.6342926025390625,-77.73370361328125,anonymous,EN,A38ZLNCTSUGW7,,We were on an emergency medical response for an unresponsive child. We had to perform CPR and other medical interventions on the scene and also in the ambulance during transport.,"Everything we did was cooperative. We have to work together to cycle in and out for continuous CPR all while the paramedics are administering medications and other interventions to try and save the child. The situation is chaotic and stressful but also focused and precise. Without cooperation and communication, we would not be able to complete the tasks required.",2,1,2,5,5,4,6,1,3,1,2,1,2,39,1,1,3,none,A38ZLNCTSUGW7,cooperative,Andrew,he,him,his,He
2022-03-16 08:46:25,2022-03-16 08:52:58,0,71.45.137.234,100,393,1,2022-03-16 08:52:59,R_3imsLzd77JWAQkR,,,,,33.324005126953125,-86.96990203857421875,anonymous,EN,A3AXKYNFALQME9,"I was part of an organization where we needed to get customers to sign up with us. Whoever had the most customers sign up with them at the end of the time would get a huge reward. ",,Others would do whatever to get customers to come to them. One girl would dress provocatively to entice people to talk with her. Another person would just be talk over other employees and steal the sign up from them.,3,5,1,4,5,4,5,3,3,1,1,1,2,32,2,1,3,,A3AXKYNFALQME9,competitive,Jennifer,she,her,her,She
